sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,16:33:42.12,79.91,44.14,-130.00,0.699,0.704,0.126,-0.026,0.038,-1.302
IMU,16:33:42.14,79.91,44.14,-130.00,0.699,0.704,0.126,-0.026,0.038,-1.302
IMU,16:33:42.15,79.91,44.14,-130.00,0.699,0.704,0.127,-0.026,0.038,-1.302
IMU,16:33:42.17,79.91,44.14,-130.00,0.699,0.704,0.127,-0.026,0.038,-1.302
IMU,16:33:42.19,79.91,44.14,-130.00,0.700,0.705,0.128,-0.026,0.038,-1.302
IMU,16:33:42.20,79.91,44.14,-130.00,0.700,0.705,0.128,-0.026,0.038,-1.302
IMU,16:33:42.21,79.91,44.15,-130.00,0.700,0.705,0.128,-0.026,0.038,-1.302
IMU,16:33:42.23,79.91,44.15,-130.00,0.700,0.706,0.128,-0.026,0.038,-1.302
IMU,16:33:42.25,79.91,44.15,-130.00,0.700,0.706,0.128,-0.026,0.038,-1.302
IMU,16:33:42.26,79.91,44.15,-130.00,0.700,0.707,0.129,-0.026,0.038,-1.302
IMU,16:33:42.28,79.91,44.15,-130.00,0.700,0.707,0.129,-0.026,0.038,-1.302
IMU,16:33:42.29,79.91,44.15,-130.00,0.700,0.707,0.129,-0.026,0.038,-1.302
IMU,16:33:42.31,79.91,44.15,-130.00,0.700,0.706,0.128,-0.026,0.038,-1.302
IMU,16:33:42.32,79.91,44.15,-130.00,0.700,0.706,0.128,-0.026,0.038,-1.302
IMU,16:33:42.34,79.91,44.15,-130.00,0.700,0.705,0.127,-0.026,0.038,-1.302
IMU,16:33:42.35,79.91,44.15,-130.00,0.700,0.705,0.127,-0.026,0.038,-1.302
IMU,16:33:42.37,79.91,44.15,-130.00,0.700,0.704,0.125,-0.026,0.038,-1.302
IMU,16:33:42.39,79.91,44.15,-130.00,0.700,0.704,0.125,-0.026,0.038,-1.302
IMU,16:33:42.40,79.91,44.15,-130.00,0.700,0.704,0.125,-0.026,0.038,-1.302
IMU,16:33:42.41,79.91,44.15,-130.00,0.700,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:42.44,79.91,44.15,-130.00,0.700,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:42.45,79.91,44.15,-130.00,0.700,0.703,0.123,-0.026,0.038,-1.302
IMU,16:33:42.47,79.91,44.15,-130.00,0.700,0.703,0.123,-0.026,0.038,-1.302
IMU,16:33:42.48,79.91,44.15,-130.00,0.700,0.703,0.123,-0.026,0.038,-1.302
IMU,16:33:42.49,79.91,44.15,-130.00,0.700,0.703,0.124,-0.026,0.038,-1.302
IMU,16:33:42.51,79.91,44.15,-130.00,0.700,0.703,0.124,-0.026,0.038,-1.302
IMU,16:33:42.53,79.91,44.15,-130.00,0.700,0.703,0.124,-0.026,0.038,-1.302
IMU,16:33:42.56,79.91,44.15,-130.00,0.700,0.703,0.124,-0.026,0.038,-1.302
IMU,16:33:42.56,79.91,44.15,-130.00,0.700,0.703,0.124,-0.026,0.038,-1.302
IMU,16:33:42.61,79.91,44.15,-130.00,0.701,0.703,0.125,-0.026,0.038,-1.302
IMU,16:33:42.61,79.91,44.15,-130.00,0.701,0.703,0.125,-0.026,0.038,-1.302
